"PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16"
-0.57792735836837,0.382127399411273,0.194790470185772,0.4293106427869,0.0835278060583893,-0.788224187696307,0.796823980011173,-0.286085306700206,-1.33694264752918,-0.238191283020185,-1.07327282289343,0.712122399632743,-0.191882442891857,-0.287057397065033,0.39302093892442,1.03666520895861
-2.01808433331595,-0.843384502865636,1.24691768318408,0.6489949648446,0.376939901207959,1.36769000014329,1.66360878472144,1.03521045804428,-0.866444952070825,-0.876490897085967,-0.51103426459664,0.230117385730884,0.412017126990181,0.283320588664104,-0.240961924914346,-2.25292518884814
-0.125281315986089,1.41986824479438,-0.190857450594155,0.231022958747726,0.936431816354018,-0.222390384009717,-0.0607253597864032,0.424628499860076,0.495014509025023,-0.940098216381814,0.654911025273534,-0.381316873416741,0.214491564527953,0.333777409190474,-0.132165578776928,1.43132059180938
0.131171856704924,-0.565737486072083,1.72905496461942,2.00148781335245,-0.80151919361159,1.28633361471822,0.122454468858196,-0.490254399084554,-1.9071941545738,0.304846832429598,1.07014405440271,-1.1455554128113,-1.00576056514175,0.0433956718682337,-1.11145615591862,-0.240539107636648
-0.872701584217162,0.0823142683577288,-1.64200310781588,-0.509844125729137,-1.62840305353961,-0.646488474942484,1.36892435152983,-1.0216997342026,0.0280987473097089,0.187644368426191,-1.12696725123121,-0.484845438101566,-0.172324760754775,0.990982435074136,-0.491220147990208,0.467593482516526
-1.59907522723391,-0.587330530559364,0.181716294359152,-0.368332540811075,0.0660908724209252,-1.19607015405108,0.754454564384131,-0.358651252350987,0.099696056858858,0.209173997966026,-0.63187625806924,0.964894225007019,-0.0290662324711673,1.03915753150951,-0.204545399568238,0.127731069105972
1.18774478504867,0.766692498731932,-1.47407105413676,-0.372934641966888,-1.30090571057251,0.416066380465683,-1.81980958459262,-0.630530265691551,-0.0280373561677581,-0.138476886337092,0.913434994950647,-0.131959565464914,-0.289922099847849,0.222814767125129,0.598009029894383,-0.453650301109804
0.546885553917445,0.219872100641648,-0.650386409280173,-0.502870790622006,-1.06477306138212,-1.60328317287172,1.61583743167062,2.38338152192802,-0.0174356360270367,0.153231869101587,-0.113703127717628,-0.135061836650501,-0.204033163752026,-1.16843942484528,1.26060605957571,0.239487686628403
-1.13844008112439,-1.26359165570443,1.26773204786361,-0.40153449549438,0.444143024783029,0.717974088294075,-0.640741203754549,-0.356175085752959,-0.153542133226954,-0.0732033626605016,0.832325226607252,0.833276939917309,-0.886540375373984,0.539081490976295,0.56512906512603,-0.706660651578481
-2.127834005745,-1.07891286180074,-0.644537347904638,-0.685398618274682,0.107438242725496,-1.18884533601353,-0.170716614653244,-0.678002748129355,-1.2392448354408,0.506165510328338,0.128535785743873,-0.00682907810983494,1.20444405865777,1.04731529491935,-1.03830875889974,0.240789465266466
0.0322950398539,-0.745641987566837,-1.283255435576,-1.06259194629146,-0.77765322589116,0.171571840712045,-0.302090882826907,0.919121162174669,0.269003822695434,-0.360664480880329,-0.74242650964657,-0.39044679694904,0.141813811869618,0.639942264985535,0.855300807126172,-0.154338079602939
-5.31581985876889,-0.126567301944854,0.406584678389664,0.5591895512334,0.589097812895177,0.317141231481544,-1.51157994356951,-0.998938260669828,-1.12723863965675,0.21473615610439,0.308003665828405,-1.07887477342173,1.27787802208017,0.135902287254195,0.71183043718676,2.40210512124568
-2.6705363099597,-1.4853163578953,1.54943823681122,-0.785008633631252,-1.9132565886081,0.648403700554334,0.904741145817033,-0.514142539400384,0.718386718512754,0.594183197472834,-0.143986291314086,-0.917514343239078,1.25312583405321,0.605672515810953,0.344548321232786,-0.587365435893044
-1.5262191301982,1.46337793995248,-2.61037488623562,-1.54181609703342,1.41426372715437,-0.251372009711031,-0.29849813572896,-0.689944032876843,0.552753194499139,-1.62815826604824,-0.137908118366447,0.142525595712749,1.38659261569371,0.288227450182966,0.266581843192275,0.392681028018321
2.63204088878435,0.674647523880132,-0.0773373836933731,1.38125588828731,0.383344841717694,-0.882380972823399,-0.888520567522845,-0.00797218493439394,-1.18006880632942,-0.430623486965129,-0.0995664786967003,0.531182620461508,1.63906483002162,0.288216377538712,-1.80454523907498,0.968255868833598
1.38581619307593,-1.11790904109403,-2.0838013013974,-0.511785148357942,-0.536221696910927,-0.372864543067146,-0.941886947781654,0.281686910859342,0.519073473209576,-1.39799388952055,0.685686291564239,0.058923973268486,0.839561442089752,-0.173834145516174,0.436633365711476,-0.57172531393671
-0.467789055846786,-0.897926258732822,-1.21731929194555,-2.04925229822687,-1.46904956423139,0.393634809884902,-0.652877973998545,1.03829946405746,-1.20775762301667,-0.363549356537953,1.0919330493508,1.35845705273319,0.192735811766476,0.932125128637893,0.997796104840638,1.34315207947858
-1.34771350334452,-0.0696156066009463,-1.39398906110993,0.0542199458494844,-2.70268950655326,1.05817663489789,-0.0433310570194549,-1.71865433897385,0.434235397209946,-0.0741698221544572,-0.691039320129999,-1.52893409424683,1.15294051801225,0.133185104138131,0.963046026057988,-0.997393900113369
0.661826340294204,-1.23253096649111,-0.798325765005003,-1.21234153766563,1.65481902199542,-0.698831964043506,0.519836146773295,-0.0462658753379954,1.27277170245414,0.463167641118286,0.11674222437366,-1.61056373482263,0.440561311285108,-0.0867656171071676,0.499331575767875,0.701814911203995
0.733704822214371,0.350720287227688,-0.428882307277935,-0.135151821591581,1.29436292980056,0.272606525929729,-1.99081675491802,0.0890585890553611,-0.214157784039923,-1.42701217143546,0.459485764985429,-0.166415252042814,0.780744417042768,0.0216886829122213,0.1081567010378,1.36471962731432
3.59950307396414,-0.174811436108481,0.159566905603332,-0.251926257405181,-0.853590376871563,-0.368428404508027,-0.481517357552283,0.520993358400311,-0.437891451393523,-0.352244733909171,-0.387428872834857,-0.272500293213915,-1.08585237374014,-0.660883313023563,-0.55925775298205,0.283531397101908
-0.804329700480717,0.107930558220859,-0.209386246114185,0.213271757918858,0.0646115699240681,1.14592537862139,2.5685881121541,-1.1490107198416,0.529734333659862,1.01581555024331,1.87454531507028,0.103056055240545,0.804949827761364,1.39839110708012,0.172224532495102,0.264333226487736
-0.538262034657492,-0.443880343296257,-0.849093999377784,0.859768203867529,-0.108921766708378,0.173761817663672,2.05974585791514,1.41653592494743,0.860121290559724,-1.32030108743187,0.429882370330673,-0.280208730793679,1.34704356332733,0.811772789829801,-0.939290889211649,-0.409842418544221
2.14980059029695,-0.748128997552031,-0.0496817436579541,1.90020482972147,0.407542363689489,1.22748753706476,0.225189690625112,-0.257032261489911,2.45265242459903,0.101928918431307,0.381177512461213,-1.5797222129642,-0.996163656252821,-1.09010314485695,0.145133630301076,-0.385686081546663
-3.19721938613505,0.256982044372213,0.946601580361883,2.37943140713985,0.134070856433646,1.06289127813941,-0.487777269399456,2.14000364565679,0.823939811666451,-0.20581165840844,-1.16989564069907,-0.191590774387083,0.639436566046731,-0.481209134007128,-0.468715412045562,0.224835903682898
-1.77099444254033,0.46887970739844,2.06831608834864,-1.35867102136328,0.352847625035438,0.789102590624718,0.53458675335514,-0.388778301087932,0.472450333264088,-0.335397440265885,1.19704621302657,-0.601171913216876,0.188866377556008,-0.987624235144275,-0.181013312196212,0.69041602122846
1.21142448873112,1.76475355821863,0.382157217741454,1.280440092266,-0.302882974398226,0.794559387599353,1.10197285055074,0.389066774086607,-0.0675015667732855,1.16257476165417,-0.497343134992939,-0.804578956896251,-0.850253251471127,0.634911547433125,-0.20239385437387,0.506170260271688
-3.54309906521558,-0.00795961591111365,0.163452089073403,-0.439063203625588,-0.333083956377896,-1.66922827361838,0.842040629570215,0.332002098412754,0.0768101409705215,0.440132178011478,-1.23874246000515,0.00987473523587373,0.0758987477951109,1.4217399641902,-0.256458160905838,-0.235706606432151
0.0219134590743604,-1.86796832126257,-0.0626544494864554,-0.226546400585562,0.263684416538542,1.1772161472237,-0.586431304967768,-0.246122303863107,0.443914571209846,1.2714610844551,2.21900694341287,0.227398193406678,0.275614862508574,0.0844509895037595,-0.704348323347932,1.79741529713862
-1.40823063369181,2.2890026617912,0.48062509995849,-0.101793992239347,1.04538221356218,-0.918006151104398,0.100048074029239,-1.87294726665555,0.815556768414883,0.0907582239683836,0.482739563986286,1.37966926550368,0.204080682772642,-0.110643552002506,0.206081403585283,0.659900512395623
1.84635954524484,0.787125943784874,0.820788811350931,-0.47997249875315,0.450943413486199,0.368410436827558,-0.080866026197231,1.35360391727825,-0.0117359892100063,0.913597060910344,-0.951771239800542,-0.619753610352837,0.17886463517295,-0.995574074380036,-0.788490005464022,-0.0889717237185075
