"PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50","PC51","PC52"
-0.631221264402179,0.261472358606427,-0.258190008848469,2.25030023052268,0.828198485594188,-2.28152232412915,0.117524979562999,-0.11178761944569,1.79549242051686,-0.690018838669337,-0.695469242992568,0.818419258786869,-1.79674879525016,1.5835793011367,-0.603049584000774,0.233756025161519,0.132198340022757,-0.114354176329286,-1.34801542819423,0.754547326842261,0.374571191517237,-0.665341549928763,-1.52197929009741,-0.26448780999493,0.0107890598353979,-0.274040977104009,0.85151157112875,-0.268142711623447,1.03553870561575,0.553365673936584,-0.714063783217786,0.242953997701217,-0.306276901869544,-0.151467046992219,0.510934465070969,0.207496754180958,0.693172014201474,-0.350447265995522,0.0264746948047903,0.0248324140954903,0.759600702315939,-0.904108951321292,-0.523148101373899,0.199096381756667,-0.0301231566242659,-0.738876298357718,0.41471784294943,0.0717062273577544,-0.913873811831714,-0.164701036476309,0.258930297391743,0.2895884109242
-0.724583071124045,0.581232671774767,-2.06350768516995,-2.77972433936902,-0.877465409106562,0.489901481304311,2.79671941387856,1.63146994110083,-0.0376041782403092,-0.816080268456761,-0.416390070338182,-1.17804580850101,0.549642796606832,0.731256713407272,-0.04203556926412,0.068046040973223,1.31270480434055,-0.17944229493992,-0.642346448576435,-0.192970635661236,0.270909005045711,0.847831330668609,0.988072416260772,0.285240394685993,-0.22618015536803,-0.553673511568208,-0.619565392174634,0.948859572423401,-0.163546945666022,0.305688347902951,-1.26467939764906,0.342403740329288,-0.591579883785362,0.0278084649836324,0.65106706005156,0.10391830205974,-0.644478720807083,1.12448002265532,0.571057859300954,0.338806177251743,-0.297919034779277,0.0288833754605061,-0.257948066504299,-0.0916987400941822,0.283845518911347,0.303868097148373,-0.214883661019881,0.498364092971706,0.733174177614622,-0.356562950888601,0.333885753010973,-0.441882334484453
-0.611854219145889,0.653141886999147,-3.51309638386352,1.25913344676997,1.9785643734621,-1.27816785645401,-0.959252377698239,-1.11450812646999,-0.645200802172812,1.03895636183648,0.395875404387245,0.149859452386689,-0.763484976109685,0.512506281412577,1.21127414720709,-2.92020745450314,-0.193132680163913,0.121546652635729,-1.38019448127586,0.594705624611222,1.31518211427979,1.25007427962131,0.196187556592297,-0.889618682045506,0.204550797174494,-1.86852863296235,0.106105789934873,-0.886989214244907,0.217551692358681,-0.0334405812495306,-0.0290195871670423,-0.434863929286377,-1.71365347277207,-0.482350950907063,-0.692103705783989,-1.50760955321096,0.68411707786966,0.903249466600653,-1.01693332204163,-0.159941230823244,0.281997651586868,0.742155921997268,0.262646369082327,0.816261832448404,-0.885776255155997,0.346910870740759,-0.289904287607746,0.331849490506958,-0.588843071449245,0.0483105981781489,-0.843272770736851,-1.3110703849632
1.49204013855238,1.70140670272259,0.225988917832275,-0.51250280157764,-1.74159505699068,-0.0310092103197432,1.55785897954885,0.193886000927255,-0.657870181466481,1.56269673259493,0.451112135133355,-0.177598594306065,-1.40857248710985,-0.638382816975345,-0.159285619751343,1.02191880636986,-0.506207770655473,-1.9987825247721,0.16019363782208,-0.290226341705152,0.0595112615232578,-0.229056656337726,-0.666402008090831,0.0496894603992264,-0.485948727767766,-1.47116557524408,0.442111428217935,0.632624873337354,0.331407976054946,-0.101819887600038,-0.326891282099354,0.692948380178402,0.0408290514958751,0.625876933817027,-0.242755978328993,-0.913730207616397,-0.343320103847751,-1.66911013929351,0.0140004551012593,-0.602677343483311,-0.0451102704702237,-0.543752648452457,0.798580597911064,0.237465360451079,-0.980506666366714,1.01532534955279,0.986150495614398,-0.00267121275009516,0.138615985845583,0.978287390294273,-0.78178126871692,1.12714829488465
-3.21159844213247,-2.36004467340527,-0.144281851389764,1.60263109030489,-0.907966159384847,0.393275187653157,-0.49013639551321,1.32311830828516,-0.735202058848232,-0.433029235107911,-1.19126394485034,1.43052663758359,-0.546265038084467,0.675419983594076,-1.19755770891132,-0.543887716663559,1.315193837385,0.0868847857239676,-1.23400463078615,0.71573697781835,-0.393020452777513,-0.18649390486004,-0.252630936573126,1.49119416915484,-0.546027036004542,0.900659329697247,-0.0475255669190314,-0.264079399976136,-0.497714514446948,-0.0876009417946316,-0.596548015510754,0.665197121719028,-0.0531036546920334,0.100389448611274,0.156249397550208,-0.199463514700465,0.867856510060429,0.1044539716713,0.335525380889819,-0.0143913693831285,0.909039090752276,0.154488027740018,-0.274846301104169,-0.119049596663507,-0.0577631595657719,-0.0799151628479266,0.302668972644697,0.662322758003225,-0.030296884055204,-0.490440905522548,0.690984699635899,0.416923351817347
1.93877543500882,2.5108132206863,-0.792216633890326,1.01086772192337,-0.269802259840871,-0.987830619180259,1.17305898771368,0.031692658804136,-0.475562420307969,-0.547723603819418,1.1899840959282,-1.01142247735501,-0.219792490770604,-0.10154601963831,-0.530342856516187,-0.456156392244857,0.521627554757683,2.26449249245646,-0.183227120341854,-2.16732538598279,-0.806905466612282,0.865650864547744,-0.147672401403146,-0.15081545563221,-1.22147403938169,0.280324190286882,-1.05881730393263,0.106271032726345,0.00863535551549683,-1.3351596960349,1.00808347619653,0.337815010593409,-0.480453193581807,-1.19881314011099,-0.253196042128535,0.0640108248104481,-0.644468737052234,-0.514670033588712,1.01576103902077,0.510427671256333,-1.61265788737863,0.351240087196189,0.286570564373899,-0.100779071262343,-0.300600430134058,-0.842041511573027,-0.646436870897698,0.0869177247822195,0.50372878426758,0.0573361352682607,-0.570494159915855,1.50043413384159
1.23160726732122,2.71691820915986,0.854010760810822,-0.10891502547833,-0.876067513425403,-2.04923162614011,0.526168779050974,-1.65867580623575,0.702100029786002,-0.25586132656671,0.113485195949166,1.31805093397186,-0.233911661020512,-0.00940306707600715,0.619735878228415,0.517584152628969,-0.323944115647781,0.337898618981646,-0.974859213298135,-1.26330620648153,-1.65602822319619,-0.439163686384197,0.500222440272542,0.615329898191321,0.0412368778076113,-0.290238675306157,-0.772512714162294,1.44142483271569,0.617932137950636,2.48656566017133,-0.171951023728225,-0.562021037047847,-0.31481880197779,0.434841166173629,0.278122139463287,-1.44076961732244,-0.81319798737095,-0.935561169748789,0.435477505618122,-0.467020704115447,0.701805841709524,0.0259942514056948,-1.353884919314,0.1127045458039,0.596439103412148,-0.215706696777769,-0.578117737213943,1.27349611657729,0.0460206672523303,-0.955174750922617,0.962275646041846,0.674464933467761
1.81485382164649,3.33097042306803,0.582738252535928,2.44353247850893,-1.67269072325691,0.661837781262359,0.395432948580038,1.3699283232484,-1.13033071431801,-1.3242519116109,-1.12995447240565,-0.281607028177474,-0.689275555366296,0.389374625350328,1.01499841528218,-1.65317395032533,1.31115800337949,0.570915941768604,0.553491258227343,0.890776305799645,1.12810066797896,0.65527804765344,-0.0905950444309483,-0.142649988179236,1.75450468255066,0.444059138316964,0.529568683378618,-0.401397538170402,0.12162556586394,0.620396415270345,0.247716697037801,-0.582032922516617,-0.078536435515916,0.277339969203618,0.538799519513822,-2.15300716520842,-0.195164541566815,1.27623053368593,-0.195855265968528,0.094995021829119,0.73803413531179,0.316999718049835,0.199281127671009,-0.653453522783268,-0.538054161910786,1.01086555220318,1.02070527922104,0.619334871369232,0.238151589438862,-0.0482959089435373,0.450498070777799,-0.251347448344685
-3.81602913392516,0.634739104487617,0.490671706658997,-0.583484949242484,0.341594103251669,-0.556557025551695,0.920604700081958,1.00983807239775,-2.23859479787624,-0.969854730017322,1.04166722223037,1.77048706476603,0.213658783346206,1.38510463372602,-0.118533774071384,0.197109012362649,1.8087443008585,0.0617994201626621,-0.818569339354371,-0.309966840043503,-0.0105322656924293,0.869197509267011,0.795015821518692,-1.18112743216614,-0.365311478764896,0.0573362816946082,-0.157754968994384,0.027023674270137,-0.0635994757555029,-0.359379665220434,0.0886421395933279,-0.433856180690331,-0.724849067564596,0.375104247836738,0.894579641853728,0.164520580727045,0.300570570191469,0.0190639841625747,0.0493075339127791,-0.281797616721229,-0.0272356335600345,0.381739090278356,-0.198214358038226,0.263175515844885,0.491434852301,-0.832181143273423,-0.321882251952025,0.40287555853955,-0.480519203089066,0.737608742111021,-0.312677059651304,-0.166115243257211
-0.638413550524131,-1.16610660187491,0.0873603917365684,1.11474431928697,0.239927778750266,0.871292839105999,-1.07964312486165,0.569028580800385,0.935903709759326,0.439605483355529,1.12589542623786,1.5251686125149,1.59863822297909,0.176302354206091,-2.24893444923564,-0.373071597149217,-0.722316902972782,0.11081861326176,0.28285628805227,-1.06110427245724,-1.42122521405076,0.589785557981309,0.59283780867125,0.697483795691658,1.20758314114977,-0.467269256997151,-0.419718294893147,0.566430214346651,-1.04291235210055,0.571779166153092,1.13957959372483,-0.450552113956191,0.684196824000023,-1.03773754182983,0.0212290462781285,0.754475902772649,-0.586157580843724,-1.0699641141008,0.268762182923478,0.0589299460278027,1.05021403831458,0.101712123946038,0.357038305887888,-0.216302698471602,-0.126675907968473,0.0178624060076174,-0.842483666209624,1.5001324999499,0.088972357180636,-0.233860923594693,0.080414500010109,0.567450902769887
