"PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36"
0.173567601085285,0.0231583722190978,0.916965588263858,0.905366860976507,-0.500133208137258,-1.53287664152163,-1.54876720089578,1.28782430621263,-0.190043744532688,0.638150544038845,-0.665703088159031,-0.436256268122009,-0.816010021304209,0.366099932423391,2.11988370849838,0.309390325020706,-1.4493092016159,1.06160455561595,-0.867985715203485,-0.285122572619228,-1.24299302389479,0.288536755534779,0.584407111153745,-0.255477253162606,-0.652984932119022,-0.0691713471643992,-0.731390160979305,-1.38930326151419,-0.523195640211824,0.41586708490856,-0.444165012055627,-0.918166770903338,-0.238323484373206,-0.561010401151627,0.155424901348914,0.265481082278655
-1.22291730596886,1.10495958769605,-0.336673053232501,1.79416018973508,-1.39388337310834,0.895393329994607,0.905661100118674,0.246648587939346,-1.18211223147424,0.00912632221197391,-1.40358990107778,1.04407363713215,0.833274280988676,0.0508787962962173,-1.29786118461217,-0.338081871957607,-0.66450680180289,0.344623647899674,0.04540825113337,-0.575328231902336,-0.269101844366052,-0.15228958530186,-0.50260392041366,-0.550607659844716,0.460335946872935,1.64523763647563,0.129286593571447,-1.22807515249408,0.304502961045524,-0.208628951001811,-1.25361198597329,-0.160709175735461,-0.292234565527105,-0.407016435667495,-0.539112778146956,0.841841524423189
-0.777932013512933,1.78013873619896,-0.744874216952144,1.09516444982898,-0.175718202270666,0.408386058407323,0.258616873551041,-0.684017797730512,0.408945035394066,0.124895267224817,0.663054245430547,0.682828200785427,-0.00589226247192906,0.157801172812678,-0.931171518713132,-0.0254566266109282,-0.538553795841978,-0.0634776736723288,-2.02263079041176,-0.638676626909053,-0.111493988356748,0.171487899764542,0.350932924948277,0.965909170744033,0.3826154546779,0.513832999521574,1.96016349087315,-0.342506850697348,0.580198243947238,0.62744820784039,1.40052298024449,-1.29232594467,1.11203524887633,0.965230968342909,1.4974075613006,0.100515298139177
1.83330359811167,-2.24736334071489,0.00122311203332308,1.0786822100603,1.20065249622346,-1.02313077337215,-0.871457451233735,-1.21245196579405,-1.36780051765007,-1.98621553038718,-0.904599946287074,-1.97982291555264,0.768713225132575,0.438350076404467,-0.318597554494656,0.836978145038448,0.459723783950205,0.113180310269679,-0.513414573805953,0.511554589027673,-0.535003245715224,0.00309446925918118,-1.07423651306191,-0.182858486551026,-0.518497045913749,0.57922774053584,-0.183731569728471,0.177221846151518,-0.134418255461582,0.0120358925430269,-0.404512811945581,0.841007836293396,-0.98088646326006,0.335588149445561,0.174982647003005,-0.057760503506128
-0.96666806056343,-0.603330521738992,0.628841653387685,-1.8418975234303,-0.328183092311517,-0.373647368962195,-0.602203861279344,-0.908568929834671,0.56800971210417,0.236426415611484,-0.37052921173346,1.2871537046746,0.73506598207274,-0.780520878190359,1.75280746694272,-0.968206356056679,0.208560831937812,0.11746425669745,0.259411460936069,0.963004083848264,0.0718257094079094,-0.212027273138662,1.55911857363325,0.119601092243656,-0.619275388027571,1.244290619943,1.09543693751481,-0.0127751842331649,-0.786454588398575,-0.105812573118241,0.118772503301094,-0.327050173631337,0.558676610794513,0.358979922321511,0.225650557922621,0.702078475794494
1.1447207456751,3.49957088522591,-1.03638875442103,0.75768351331829,-0.148131470654646,-0.75193698100235,2.25530565429991,-2.25148191357969,0.538715849183724,-0.298630687834858,-0.129583659796708,0.0618342344607372,0.632468196811354,0.449191476852605,-0.271218577615858,0.641651593982497,1.18262343893003,1.68490757223841,0.240789687619647,0.880616856603052,-0.211729627015247,0.944605835346064,-1.17219540097761,-1.05790304849623,0.610794528084271,0.0480825631737739,-0.917688982751258,-1.77431225180315,-0.375941612298718,-1.42649968288352,0.0568850872613474,-0.810027751479092,0.598001302468821,0.0858316080221332,-1.1324870748769,0.435848001658875
0.914377548724706,3.26918251559679,0.647480294631077,-0.608054757815059,-0.686888847966265,-0.975955955161715,0.343442749085876,-0.96055421570727,0.817956831933352,1.6101867233846,-1.56820171649016,-0.662368348077573,0.217756612224027,0.1507296926113,0.608932886754138,-0.0316170994449441,-0.454127257301325,0.935631598151714,-0.278934095562156,-1.41853507419711,0.237248652326032,-0.291510806007519,-0.202124495775259,1.00975767009523,-0.253185796143796,1.20676001343077,0.343841920422319,-0.51714576988259,1.1906289538978,1.15396479552064,-0.216995924287189,0.1712799810598,0.213852585288138,-0.272042723383621,0.404313154607324,-0.447530149285562
-3.84006380061125,0.465368905606416,-0.122527522866421,-2.77866576834871,-0.176232488221628,0.70800070054221,1.43919039452324,-1.15097229091525,2.18554748668986,2.29802350618404,-0.458207290248172,1.20309128016836,-0.0124944273268469,0.559041611792116,0.550657235414449,-1.69036072631864,-0.0862425718425012,-0.04544607278368,0.602462253975696,-0.261849025691814,0.473727775038218,-1.41102779418883,0.540385064103223,1.5732327826598,-1.516808825799,0.858167321378259,-0.473776162690982,0.458903455420873,-0.040640622298486,-1.25539084289707,-0.536492117220245,1.34076229772077,0.899898148625293,-0.11148152409137,-0.14885269251827,1.0861789287754
1.54255972861645,-0.484129256674438,1.36758121754847,-0.798088825127222,-1.78902895786509,-2.35711642200323,0.435795125438524,-1.32968979549173,1.04569421133611,0.0152597094694233,-0.0271384527295446,-0.98083605870611,1.12066024009526,-0.965295688963941,0.927826307119652,0.0883220690365313,-0.644873174325351,-0.659779963152091,0.800017251344251,0.846714084776495,-0.052616648183842,-0.243849309297312,-1.10962111983173,-0.140396706682538,-0.494400576737454,-0.0149803733642617,0.808939655421532,-0.394122249173144,-0.909458880022338,-0.587864317739077,0.532254654269086,0.368156178531906,0.557757290773016,-0.0909025033992863,-0.566100476871204,-0.0966071184441336
1.38719138588751,-0.621507037757051,1.36835378372603,0.316006704668236,0.625512120350299,-0.549609567964152,-1.59845452323943,-1.16716444790017,1.27787293236112,-0.144689449456222,-1.02087329770652,-0.628196490119735,-1.75220434540293,0.954214884934609,-1.13864210085958,0.919601760743674,0.46115650437382,-0.0958599197040171,-0.600324997842365,-0.364752505885175,0.0615387252761638,-1.52159958566796,-1.9847274126752,-1.21120273095581,-0.382052189445934,-1.09429317698484,0.365086075424331,-0.979792401909306,0.427600499935672,-0.818380606232455,0.656803911555617,-0.420814930047714,0.24539762505721,-0.316234319877386,-0.494079973423629,-0.0136775732606804
-1.68932164573227,3.81517934426729,0.227392199695232,-1.82664626156611,-2.37466444920582,-1.8915135515419,-0.493782640654288,0.728963956592711,-0.512095768370753,0.693300279812561,0.374539467229908,1.06806213741031,-1.18209696347367,-0.453313177773023,-0.883759636314591,0.8260257033781,-0.010631930257961,-0.13172528036983,-1.03588962297912,0.0773349783035473,0.0127639918007965,1.19073994821384,-0.191371264111303,0.768587949846261,0.716107596902425,0.146655917858073,-0.0177467143419486,0.238323622173489,-0.950742599499821,-0.623075778667934,-0.484206052008575,0.577377780370644,0.0710160697207165,-0.898332601965955,0.250688996097966,0.0836680068776569
1.46087827528628,0.141437428925064,-0.00549193494173822,-0.160115046502504,-1.32238995706717,-0.62014269299466,0.321517956727374,-1.15815210301933,0.337183451098938,-0.47063340585507,-1.36668686216054,0.417850242875441,0.876357826748002,-1.42315586198882,-1.26668771926387,-2.67132747913586,1.47851492473176,0.247458343584932,0.892174997272199,-0.757950996615913,0.110749674377126,-0.410919451533838,-0.295655253719154,-0.648580592852155,-0.497243567117703,0.800397188126674,0.74946649945323,0.831549566495358,0.546663420133291,-0.766949989497318,-0.758606133584321,0.737053976378986,-0.223607522604395,1.08969827519735,0.338954571768422,-0.89874451435177
-2.45028918434119,-1.56465382845563,1.63756905709418,-0.970124217083373,0.184064904509171,1.21746379637207,-0.812114265117066,-1.35606422377293,-0.990456716479731,-0.862359634298397,1.8708574724848,0.250745219886559,-0.154125764725888,-0.565077346185228,-0.231482875284761,0.255065618944696,-0.529859763249185,-0.105952406830251,-1.05537242479892,0.654870973435255,0.162136090953452,0.197898033417939,-0.216996930624559,-0.907054737048597,-0.147622262251439,1.7976819808752,0.236574474057288,-0.737927738468994,0.75167185092051,0.162360795804594,-0.341681397262783,0.704304144207347,0.412098612091602,-0.371301231157237,-0.410480439000861,0.197597099231648
0.799182405873086,4.54636863769574,-0.231229757982515,-0.654892114062124,1.00918403357313,0.184904857842488,-0.285595563389197,-0.866145915921304,-0.339253347398535,-1.39860332085601,-0.327320356308014,1.22993017518997,-1.08333392072789,-0.323183458285793,-0.395584022565715,1.54709602704049,0.534657263469812,-1.12740106115432,-0.0232578349106152,0.244192844237031,-1.08337600850314,0.482377440278172,-0.571931891286764,-0.663729781405787,0.566559351503705,0.0779228671316761,-1.64689126301347,0.239265656307953,0.66702508716656,-0.773818110607613,1.33066747699304,0.418948243131834,-0.271173486152543,-0.14068336363968,-0.543583157162228,0.574751630766952
1.27727610252567,-0.960466427220498,0.010340577072831,1.22829843508572,0.0231062950502102,2.63328536440727,-0.307575661869722,1.11307398576399,0.0598862255912892,-0.276621036265377,-0.200861989059064,-0.69801845512323,-0.372067980988618,1.76888610997048,-0.835844316893644,-0.980048795121889,-1.2734510095975,-0.768298474038235,-2.10953598935089,0.499513669638777,1.11922269383932,-1.03621760551926,-0.125449929629278,-0.523445141336815,0.52877396304894,0.44963753917337,-1.15802751516002,0.804683957477569,-0.838523649654555,-0.329415131290139,-0.314229451542938,-0.36545986660746,-0.0137725465518145,-0.833651691953007,1.00535233305303,0.0198279178956464
-2.04856631287591,2.66126699555894,-0.889855850351372,1.03086446602607,-0.630150075314723,-0.720848999062769,-0.583051177889139,-1.572835013965,0.96974466504748,-0.972345171616489,0.937149366111358,-1.11139934747548,1.37420320380581,-0.0677394949379055,-0.2366905645265,0.808073388913808,-0.817168671175062,-0.00879618496456802,-0.662596850408193,0.701697195080637,-0.768703731348147,-0.531686281276384,1.46538273480214,0.10395583602681,1.03625168638807,0.14440675530709,-0.601529944229278,-0.583456280259225,0.149583297044032,0.54781922785649,-0.00701199091312499,0.115646608416869,0.0556456223502595,0.336512436565777,-0.592065107715024,-0.387313876049901
-2.75974807450341,0.723131186254499,-3.37891237270503,-1.80823008586003,-1.01349702252095,0.947654151846517,0.811441348618985,-0.740854921543664,1.00600169852247,-1.70301650115013,-0.165464219980184,-2.12274291314864,-1.30006750639346,-0.531479816323739,0.784051789974086,-0.645302826732169,-1.57147914543412,-1.40172684124093,0.799727803517682,-0.294303820320334,0.409860420845452,1.16669371198957,0.268220861716696,-1.30516034443319,0.31764449986362,0.750508885636305,0.757584932765823,0.405231968910912,0.463135556380287,0.055734622194706,-1.07989120151959,-0.87471903775489,-0.342951508703874,-0.236422752141155,-1.29417945947941,-0.185941936628101
-1.36169746253423,0.198329308470241,0.61613551887693,-0.818450022327177,-0.877887610443486,-0.456989221456123,1.33144021205782,-0.54048613238436,0.0948981522146261,0.562181970924171,-0.272828826483346,-1.38087937894708,0.147201438804334,0.692691435706893,-1.14068248442471,0.51612854983223,1.40519066321537,0.669438514573485,0.837437125002492,1.21608377207694,-1.01014389305516,-0.0676296839392063,0.22541589639013,-1.58568053109934,-0.732759465856608,-0.0567548495742189,0.649267301261565,-0.781470641971771,-0.254457799177969,0.566754506222404,1.24511399119623,0.859055969652605,-0.436116237741203,0.252861468798199,-0.34764542637909,0.588530293226069
-0.0979400281690177,0.303777202031285,2.5328130602486,-0.5084648304398,0.82723775434261,-0.055149436872323,-0.332165574385799,-0.149911330168047,0.502822863427833,-0.671315862174677,-0.593863838189977,0.94762934337439,0.464107832873533,-1.55260070460383,0.516091535532525,0.981830616014163,0.187799899691242,-1.42156581260984,0.145268821489821,0.598650180016743,-0.0368954033475344,-0.55421695990523,-0.821509238737324,-0.132346694403388,0.150551337945035,0.396261926795305,1.28816537296825,1.26935697492094,0.280939774220947,0.233116067198803,-0.382956253165709,0.050741949698165,0.851135790519733,0.114559080899013,-0.331413380891421,-0.576160124657096
0.0659903824433424,-2.10402841997255,0.340285420382077,0.662439943311788,-0.515544748376499,-1.15083236888638,0.9317857589708,0.813667643324003,-0.652622692925564,-0.743453720828028,-1.07319291754691,0.130788152520569,-0.0600586173904936,0.692682298482443,-0.087951435373974,1.09789894278747,-1.46517402090073,0.277658464193526,1.27244350743029,0.571966826737804,1.31357243860282,0.671105633299208,0.223189468993769,-1.22048809681112,0.83434524624509,0.128623734714991,-0.613404359612317,-0.589720829779046,2.02347692845533,-1.56129198910726,-0.806605583506046,0.412954977474372,0.405044994154015,0.661291392372872,-0.907914646726902,-0.42634693510371
3.0399501202217,1.71614851043378,-3.7012969421967,-0.449994521026903,-0.16740071420086,2.10669436499786,-0.687923991066696,1.37396888264809,-0.500945922602493,-0.656761734634607,-0.791764790934367,1.73246906865097,0.251753361089927,-1.06069431376395,1.56805647262066,-1.27146090106064,-0.0862567951612185,-0.099830676808868,-1.92371039776223,-1.08394214315992,-2.20669702641581,-0.948246386212049,-0.565068183343973,0.814975054555238,-1.83554860477011,-0.134361999471344,1.01721589739133,-0.0945426883850638,-0.544896079935641,-0.0939646367736326,0.632952922547959,0.0577270959923287,0.451045191390818,0.0733250672074319,0.882758860656103,0.105860233113699
